111.10	1
211.10	1
311.10	3
411.10	5
511.10	8
611.10	8
711.10	10
811.10	15
911.10	16
1011.10	17
1111.10	13
1211.10	20
1311.10	24
1411.10	27
1511.10	27
1611.10	30
1711.10	38
1811.10	39
1911.10	45
2011.10	45
2111.10	56
2211.10	58
2311.10	64
2411.10	67
2511.10	69
2611.10	73
2711.10	76
2811.10	76
2911.10	76
3011.10	75
3111.10	77
3211.10	77
3311.10	77
3411.10	78
3511.10	78
3611.10	78
3711.10	78
3811.10	78
3911.10	78
4011.10	78
4111.10	78
4211.10	78
4311.10	78
4411.10	78
4511.10	78
4611.10	78
4711.10	78
4811.10	78
4911.10	73
5011.10	73
5111.10	75
5211.10	75
5311.10	75
5411.10	75
5511.10	75
5611.10	75
5711.10	75
5811.10	75
5911.10	75
6011.10	73
6111.10	73
6211.10	73
6311.10	74
6411.10	74
6511.10	74
6611.10	74
6711.10	74
6811.10	74
6911.10	74
7011.10	74
7111.10	74
7211.10	74
7311.10	74
7411.10	74
7511.10	74
7611.10	74
7711.10	74
7811.10	74
7911.10	74
8011.10	74
8111.10	74
8211.10	74
8311.10	74
8411.10	74
8511.10	74
8611.10	74
8711.10	74
8811.10	74
8911.10	74
9011.10	74
9111.10	74
9211.10	74
9311.10	74
9411.10	74
9511.10	74
9611.10	74
9711.10	74
9811.10	73
9911.10	73
10011.10	73
10111.10	73
10211.10	69
10311.10	69
10411.10	70
10511.10	70
10611.10	70
10711.10	70
10811.10	70
10911.10	71
11011.10	71
11111.10	71
11211.10	55
11311.10	55
11411.10	61
11511.10	61
11611.10	65
11711.10	65
11811.10	63
11911.10	63
12011.10	48
12111.10	37
12211.10	28
12311.10	29
12411.10	30
12511.10	33
12611.10	34
12711.10	34
12811.10	33
12911.10	41
13011.10	44
13111.10	44
13211.10	46
13311.10	48
13411.10	48
13511.10	48
13611.10	51
13711.10	51
13811.10	51
13911.10	53
14011.10	53
14111.10	55
14211.10	51
14311.10	49
14411.10	52
14511.10	54
14611.10	53
14711.10	53
14811.10	54
14911.10	33
15011.10	33
15111.10	33
15211.10	35
15311.10	35
15411.10	37
15511.10	37
15611.10	37
15711.10	37
15811.10	37
15911.10	37
16011.10	37
16111.10	29
16211.10	29
16311.10	29
16411.10	29
16511.10	29
16611.10	29
16711.10	29
16811.10	29
16911.10	29
17011.10	29
17111.10	29
17211.10	29
17311.10	29
17411.10	29
17511.10	29
17611.10	29
17711.10	29
17811.10	29
17911.10	29
18011.10	25
18111.10	25
18211.10	24
18311.10	24
18411.10	24
18511.10	24
18611.10	24
18711.10	24
18811.10	24
18911.10	24
19011.10	24
19111.10	24
19211.10	22
19311.10	12
19411.10	12
19511.10	14
19611.10	14
19711.10	19
19811.10	9
19911.10	7
20011.10	9
20111.10	11
20211.10	12
20311.10	13
20411.10	13
20511.10	13
20611.10	14
20711.10	16
20811.10	16
20911.10	18
21011.10	19
21111.10	21
21211.10	21
21311.10	21
21411.10	21
21511.10	21
21611.10	21
21711.10	21
21811.10	21
21911.10	21
22011.10	21
22111.10	21
22211.10	21
22311.10	21
22411.10	21
22511.10	21
22611.10	21
22711.10	21
22811.10	21
22911.10	21
23011.10	21
23111.10	21
23211.10	21
23311.10	21
23411.10	21
23511.10	21
23611.10	21
23711.10	21
23811.10	21
23911.10	21
24011.10	21
24111.10	21
24211.10	21
24311.10	21
24411.10	21
24511.10	21
24611.10	21
24711.10	21
24811.10	21
24911.10	21
25011.10	21
25111.10	21
25211.10	21
25311.10	21
25411.10	21
25511.10	21
25611.10	21
25711.10	21
25811.10	21
25911.10	21
26011.10	21
26111.10	21
26211.10	21
26311.10	21
26411.10	21
26511.10	21
26611.10	21
26711.10	21
26811.10	21
26911.10	21
27011.10	21
27111.10	21
27211.10	21
27311.10	21
27411.10	21
27511.10	21
27611.10	21
27711.10	21
27811.10	21
27911.10	21
28011.10	21
28111.10	21
28211.10	21
28311.10	21
28411.10	21
28511.10	21
28611.10	21
28711.10	21
28811.10	21
28911.10	21
29011.10	21
29111.10	21
29211.10	21
29311.10	21
29411.10	21
29511.10	21
29611.10	21
29711.10	21
29811.10	21
29911.10	21
30011.10	21
30111.10	21
30211.10	21
30311.10	21
30411.10	21
30511.10	21
30611.10	21
30711.10	21
30811.10	21
30911.10	21
31011.10	21
31111.10	21
31211.10	21
31311.10	21
31411.10	21
31511.10	21
31611.10	21
31711.10	21
31811.10	21
31911.10	21
32011.10	21
32111.10	21
32211.10	21
32311.10	21
32411.10	21
32511.10	21
32611.10	21
32711.10	21
32811.10	21
32911.10	21
33011.10	21
33111.10	21
33211.10	21
33311.10	21
33411.10	21
33511.10	21
33611.10	21
33711.10	21
33811.10	12
33911.10	12
34011.10	12
34111.10	12
34211.10	12
34311.10	12
34411.10	12
34511.10	12
34611.10	12
34711.10	12
34811.10	12
34911.10	12
35011.10	12
35111.10	12
35211.10	12
35311.10	12
35411.10	12
35511.10	12
35611.10	12
35711.10	12
35811.10	12
35911.10	12
36011.10	12
36111.10	12
36211.10	12
36311.10	12
36411.10	12
36511.10	12
36611.10	12
36711.10	12
36811.10	12
36911.10	12
37011.10	12
37111.10	12
37211.10	12
37311.10	12
37411.10	12
37511.10	12
37611.10	12
37711.10	12
37811.10	12
37911.10	12
38011.10	12
38111.10	12
38211.10	12
38311.10	12
38411.10	12
38511.10	12
38611.10	12
38711.10	12
38811.10	12
38911.10	12
39011.10	12
39111.10	12
39211.10	12
39311.10	12
39411.10	12
39511.10	12
39611.10	12
39711.10	12
39811.10	12
39911.10	12
111.10	1
211.10	1
311.10	2
411.10	6
511.10	8
611.10	8
711.10	17
811.10	18
911.10	27
1011.10	29
1111.10	28
1211.10	33
1311.10	37
1411.10	43
1511.10	49
1611.10	59
1711.10	63
1811.10	66
1911.10	66
2011.10	61
2111.10	60
2211.10	63
2311.10	73
2411.10	76
2511.10	76
2611.10	73
2711.10	74
2811.10	76
2911.10	78
3011.10	76
3111.10	78
3211.10	80
3311.10	80
3411.10	76
3511.10	76
3611.10	80
3711.10	80
3811.10	80
3911.10	80
4011.10	80
4111.10	80
4211.10	80
4311.10	80
4411.10	80
4511.10	80
4611.10	80
4711.10	80
4811.10	80
4911.10	80
5011.10	80
5111.10	80
5211.10	80
5311.10	80
5411.10	80
5511.10	80
5611.10	80
5711.10	80
5811.10	80
5911.10	80
6011.10	80
6111.10	80
6211.10	80
6311.10	80
6411.10	80
6511.10	80
6611.10	80
6711.10	80
6811.10	80
6911.10	80
7011.10	80
7111.10	80
7211.10	80
7311.10	80
7411.10	80
7511.10	80
7611.10	80
7711.10	80
7811.10	80
7911.10	80
8011.10	80
8111.10	80
8211.10	80
8311.10	80
8411.10	80
8511.10	80
8611.10	80
8711.10	80
8811.10	80
8911.10	80
9011.10	80
9111.10	80
9211.10	80
9311.10	80
9411.10	80
9511.10	80
9611.10	80
9711.10	80
9811.10	80
9911.10	80
111.10	1
211.10	1
311.10	2
411.10	5
511.10	5
611.10	7
711.10	7
811.10	15
911.10	16
1011.10	20
1111.10	24
1211.10	28
1311.10	33
1411.10	33
1511.10	37
1611.10	37
1711.10	53
1811.10	53
1911.10	58
2011.10	58
2111.10	62
2211.10	68
2311.10	69
2411.10	68
2511.10	63
2611.10	67
2711.10	77
2811.10	80
2911.10	80
3011.10	80
3111.10	80
3211.10	80
3311.10	80
3411.10	80
3511.10	80
3611.10	80
3711.10	80
3811.10	80
3911.10	80
4011.10	80
4111.10	80
4211.10	80
4311.10	80
4411.10	80
4511.10	80
4611.10	80
4711.10	80
4811.10	80
4911.10	80
5011.10	80
5111.10	80
5211.10	80
5311.10	80
5411.10	80
5511.10	80
5611.10	80
5711.10	80
5811.10	80
5911.10	80
6011.10	80
6111.10	80
6211.10	80
6311.10	80
6411.10	80
6511.10	80
6611.10	80
6711.10	80
6811.10	80
6911.10	80
7011.10	80
7111.10	80
7211.10	80
7311.10	80
7411.10	80
7511.10	80
7611.10	80
7711.10	80
7811.10	80
7911.10	80
8011.10	80
8111.10	80
8211.10	80
8311.10	80
8411.10	80
8511.10	80
8611.10	80
8711.10	80
8811.10	80
8911.10	80
9011.10	80
9111.10	80
9211.10	80
9311.10	80
9411.10	80
9511.10	80
9611.10	80
9711.10	80
9811.10	80
9911.10	80
10011.10	80
10111.10	80
10211.10	80
10311.10	80
10411.10	80
10511.10	80
10611.10	80
10711.10	80
10811.10	80
10911.10	80
11011.10	80
11111.10	80
11211.10	80
11311.10	80
11411.10	80
11511.10	80
11611.10	80
11711.10	80
11811.10	80
11911.10	80
12011.10	80
12111.10	80
12211.10	80
12311.10	80
12411.10	80
12511.10	80
12611.10	80
